timestamp, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, temperature.memory, utilization.gpu [%], memory.used [MiB], clocks_event_reasons.sw_power_cap, clocks_event_reasons.sw_thermal_slowdown, clocks_event_reasons.hw_thermal_slowdown
2026/07/17 09:54:28.207, 1192, 877, 195.79, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.263, 1192, 877, 207.13, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.315, 1192, 877, 208.08, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.367, 1192, 877, 201.39, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.419, 1192, 877, 177.60, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.471, 1192, 877, 203.10, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.526, 1192, 877, 208.22, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.578, 1192, 877, 213.96, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.630, 1192, 877, 175.20, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.681, 1192, 877, 196.05, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.733, 1192, 877, 210.14, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.789, 1192, 877, 214.11, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.841, 1192, 877, 173.65, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.893, 1192, 877, 192.91, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.945, 1192, 877, 205.35, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.997, 1192, 877, 211.09, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.053, 1192, 877, 205.01, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.105, 1192, 877, 177.73, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.157, 1192, 877, 202.96, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.215, 1192, 877, 207.61, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.267, 1192, 877, 203.58, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.318, 1192, 877, 190.17, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.374, 1192, 877, 201.66, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.426, 1192, 877, 209.18, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.477, 1192, 877, 203.58, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.529, 1192, 877, 185.86, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.581, 1192, 877, 201.18, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.638, 1192, 877, 207.13, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.690, 1192, 877, 203.23, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.741, 1192, 877, 194.61, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.793, 1192, 877, 183.47, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.845, 1192, 877, 201.87, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.900, 1192, 877, 206.65, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:29.952, 1192, 877, 216.84, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.003, 1192, 877, 172.10, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.055, 1192, 877, 196.40, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.107, 1192, 877, 207.27, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.163, 1192, 877, 213.49, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.214, 1192, 877, 175.20, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.266, 1192, 877, 193.04, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.318, 1192, 877, 201.05, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.370, 1192, 877, 210.14, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.429, 1192, 877, 205.83, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.481, 1192, 877, 168.97, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.532, 1192, 877, 199.48, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.588, 1192, 877, 208.22, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.640, 1192, 877, 208.42, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.692, 1192, 877, 184.32, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.743, 1192, 877, 188.86, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.795, 1192, 877, 200.57, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.847, 1192, 877, 209.18, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.899, 1192, 877, 195.44, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:30.956, 1192, 877, 183.47, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.008, 1192, 877, 199.13, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.059, 1192, 877, 208.22, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.117, 1192, 877, 194.13, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.169, 1192, 877, 212.67, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.220, 1192, 877, 170.41, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.272, 1192, 877, 193.65, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.324, 1192, 877, 210.48, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.381, 1192, 877, 210.33, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.433, 1192, 877, 181.44, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.484, 1192, 877, 192.09, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.536, 1192, 877, 202.00, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.588, 1192, 877, 211.43, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.643, 1192, 877, 207.88, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.694, 1192, 877, 182.63, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.750, 1192, 877, 201.66, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.802, 1192, 877, 158.41, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.853, 1192, 877, 206.99, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.905, 1192, 877, 213.49, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:31.957, 1192, 877, 173.28, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.013, 1192, 877, 188.03, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.065, 1192, 877, 205.15, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.117, 1192, 877, 210.00, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.169, 1192, 877, 211.91, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.220, 1192, 877, 177.24, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.272, 1192, 877, 186.47, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.324, 1192, 877, 202.62, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.376, 1192, 877, 210.48, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.428, 1192, 877, 203.58, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.484, 1192, 877, 174.84, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.535, 1192, 877, 164.28, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.587, 1192, 877, 190.90, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.639, 1192, 877, 204.67, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.691, 1192, 877, 214.63, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.748, 1192, 877, 195.92, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.800, 1192, 877, 180.12, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.851, 1192, 877, 194.00, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.903, 1192, 877, 205.35, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:32.955, 1192, 877, 209.18, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.007, 1192, 877, 208.36, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.058, 1192, 877, 169.45, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.110, 1192, 877, 187.78, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.162, 1192, 877, 207.88, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.218, 1192, 877, 180.12, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.270, 1192, 877, 208.36, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.322, 1192, 877, 213.15, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.373, 1192, 877, 167.64, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.425, 1192, 877, 190.43, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.480, 1192, 877, 201.39, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.532, 1192, 877, 209.04, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.588, 1192, 877, 191.86, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.640, 1192, 877, 180.96, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.692, 1192, 877, 197.35, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.744, 1192, 877, 205.22, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.796, 1192, 877, 207.95, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.852, 1192, 877, 187.42, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.904, 1192, 877, 181.32, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:33.955, 1192, 877, 162.73, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.007, 1192, 877, 187.90, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.059, 1192, 877, 204.26, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.116, 1192, 877, 211.57, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.168, 1192, 877, 201.18, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.220, 1192, 877, 168.97, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.272, 1192, 877, 189.21, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.323, 1192, 877, 207.07, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.379, 1192, 877, 210.14, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.431, 1192, 877, 210.90, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.482, 1192, 877, 169.56, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.535, 1192, 877, 187.42, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.586, 1192, 877, 198.66, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.640, 1192, 877, 167.16, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.692, 1192, 877, 209.32, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.744, 1192, 877, 215.40, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.797, 1192, 877, 193.65, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.849, 1192, 877, 177.72, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.901, 1192, 877, 189.82, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:34.952, 1192, 877, 202.62, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.004, 1192, 877, 210.28, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.056, 1192, 877, 211.57, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.108, 1192, 877, 177.12, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.162, 1192, 877, 187.42, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.214, 1192, 877, 194.83, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.266, 1192, 877, 202.48, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.318, 1192, 877, 205.83, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.370, 1192, 877, 193.04, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.424, 1192, 877, 212.53, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.496, 1192, 877, 203.44, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.548, 1192, 877, 217.65, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.605, 1192, 877, 196.53, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.657, 1192, 877, 169.33, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.709, 1192, 877, 192.91, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.765, 1192, 877, 204.26, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.816, 1192, 877, 208.70, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.868, 1192, 877, 215.73, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.920, 1192, 877, 182.28, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:35.972, 1192, 877, 177.00, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.024, 1192, 877, 199.88, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.076, 1192, 877, 131.82, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.128, 1192, 877, 198.31, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.180, 1192, 877, 204.40, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.231, 1192, 877, 216.21, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.287, 1192, 877, 185.99, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.339, 1192, 877, 180.00, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.391, 1192, 877, 203.92, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.447, 1192, 877, 208.84, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.499, 1192, 877, 209.52, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.551, 1192, 877, 208.36, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.603, 1192, 877, 172.32, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.654, 1192, 877, 185.51, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.707, 1192, 877, 197.09, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.759, 1192, 877, 203.92, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.810, 1192, 877, 167.16, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.862, 1192, 877, 206.45, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.914, 1192, 877, 211.09, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:36.970, 1192, 877, 197.48, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.022, 1192, 877, 161.03, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.073, 1192, 877, 189.69, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.129, 1192, 877, 198.92, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.181, 1192, 877, 210.28, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.232, 1192, 877, 217.02, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.284, 1192, 877, 197.35, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.336, 1192, 877, 166.68, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.390, 1192, 877, 185.38, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.441, 1192, 877, 200.70, 79, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.493, 1192, 877, 207.74, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.545, 1192, 877, 168.85, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.597, 1192, 877, 206.17, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.652, 1192, 877, 216.84, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.704, 1192, 877, 188.86, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.756, 1192, 877, 177.12, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.810, 1192, 877, 193.65, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.862, 1192, 877, 199.61, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.914, 1192, 877, 208.70, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:37.965, 1192, 877, 209.04, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.017, 1192, 877, 188.15, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.074, 1192, 877, 170.18, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.126, 1192, 877, 190.30, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.177, 1192, 877, 199.40, 79, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.233, 1192, 877, 205.22, 79, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.285, 1192, 877, 183.59, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.337, 1192, 877, 213.01, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.395, 1192, 877, 186.95, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.447, 1192, 877, 167.05, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.498, 1192, 877, 188.86, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.554, 1192, 877, 202.14, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.605, 1192, 877, 208.70, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.657, 1192, 877, 213.01, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.709, 1192, 877, 208.22, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.761, 1192, 877, 167.64, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.815, 1192, 877, 184.32, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.867, 1192, 877, 198.79, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.919, 1192, 877, 199.13, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:38.971, 1192, 877, 206.31, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.023, 1192, 877, 180.84, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.075, 1192, 877, 209.32, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.127, 1192, 877, 211.57, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.178, 1192, 877, 197.96, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.230, 1192, 877, 171.48, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.282, 1192, 877, 184.55, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.336, 1192, 877, 201.66, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.388, 1192, 877, 200.70, 79, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.440, 1192, 877, 208.70, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.492, 1192, 877, 208.56, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.543, 1192, 877, 186.95, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.599, 1192, 877, 168.60, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.651, 1192, 877, 181.55, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.703, 1192, 877, 199.61, 79, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.760, 1192, 877, 151.90, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.812, 1192, 877, 200.23, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.863, 1192, 877, 210.00, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.921, 1192, 877, 210.76, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:39.972, 1192, 877, 187.55, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.024, 1192, 877, 172.92, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.078, 1192, 877, 183.71, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.130, 1192, 877, 196.40, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.182, 1192, 877, 202.96, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.233, 1192, 877, 208.70, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.285, 1192, 877, 204.05, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.342, 1192, 877, 178.56, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.394, 1192, 877, 167.90, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.446, 1192, 877, 192.69, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.501, 1192, 877, 108.07, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.552, 1192, 877, 188.86, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.604, 1192, 877, 198.31, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.656, 1192, 877, 208.36, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.708, 1192, 877, 217.31, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.763, 1192, 877, 205.49, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.817, 1192, 877, 170.04, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.868, 1192, 877, 175.57, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.922, 1192, 877, 186.34, 79, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:40.973, 1192, 877, 203.10, 79, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:41.025, 1192, 877, 206.79, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:41.077, 1192, 877, 207.88, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:41.129, 1192, 877, 200.70, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:41.185, 1192, 877, 181.44, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:41.237, 1192, 877, 165.13, 79, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:41.289, 1192, 877, 162.95, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:41.344, 1192, 877, 173.76, 78, 79, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:41.396, 1192, 877, 187.90, 79, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:41.447, 1192, 877, 202.00, 79, 78, 100, 14342, Not Active, Not Active, Not Active
